Country Name,Time,GDP (current US$),GDP growth (annual %),GDP deflator (base year varies by country),"Inflation, consumer prices (annual %)",Real interest rate (%),"Official exchange rate (LCU per US$, period average)",Households and NPISHs Final consumption expenditure (current US$),Gross capital formation (current US$),Gross capital formation (% of GDP),General government final consumption expenditure (current US$),Exports of goods and services (current US$),Imports of goods and services (current US$),"Current account balance (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","External debt stocks, total (DOD, current US$)","Total reserves (includes gold, current US$)","Population, total",Urban population,"Unemployment, total (% of total labor force) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Industry (including construction), value added (current US$)","Services, value added (current US$)","Agriculture, forestry, and fishing, value added (current US$)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Literacy rate, youth total (% of people ages 15-24)","Life expectancy at birth, total (years)",Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Individuals using the Internet (% of population),Mobile cellular subscriptions (per 100 people),Gross savings (% of GDP)
Bhutan,2020,2457604334,-10.21839742,109.8090881,5.629365226,8.275090668,74.09956688,1334802408,960200079.2,39.07057234,548423115.6,689742274.7,1075563545,-381152580.9,-0.113401529,-2786960.89,3236756638,1426914818,770006,325836,5.03,67.827,781296417,1228350897,385919465.6,,,72.253,,,76.9,96.7703,24.44243669
Bhutan,2021,2768802960,4.421367389,118.18534,7.346814405,5.920379245,73.91801282,1443214890,1229032761,44.38859603,627749240.2,808455596.6,1339649528,-319279309.5,0.244983575,6783112.488,3268867964,1049605755,775442,333502,4.803,69.094,875586102.4,1389362218,437326447.1,,,72.448,,,85.6,100.331,23.96451343
Bhutan,2022,2898227744,5.213867838,125.0340093,5.639166714,7.755712522,78.60449058,1674519939,1616597506,55.7788293,609130127.2,739014454,1741034284,-805723173.3,0.289904655,8402097.146,3160243054,825755411.7,780914,341150,5.947,63.094,922356479.6,1483799698,425199338.8,,98,72.754,,,86.3,95.1298,21.03913816
Bhutan,2023,3019253885,4.882593963,130.5030744,4.229344199,7.565038553,82.59927645,1794389663,1364211160,45.18371795,612684516.8,855304391.5,1607335845,-963121731.4,0.394668641,11916048.29,3269070740,654480752.4,786385,348762,3.126,64.994,892283472.3,1590531718,451726890.4,,,72.975,,,88.4,95.6261,17.58946105
Bhutan,2024,,,,2.761315696,6.847644277,83.66928158,,,,,,,-669766413.9,,22778261.8,,941017689.2,791524,356186,2.856,64.927,,,,,,,,,,,
Bolivia,2000,8397855485,2.507810809,232.2771331,4.608229989,27.94839572,6.183541667,6413064907,1523663121,18.14347869,1220989362,1534686673,2294548577,-446349904,8.768309973,736350000,5892765188,1184108228,8606326,5317591,2.447,70.152,2161525886,4380474233,1088850144,0.965309978,97.30999756,62.057,400.8679197,424.497393,1.44,6.76967,11.01508839
Bolivia,2001,8141516928,1.683799127,236.620933,1.589653779,17.85309791,6.606916667,6129826196,1161667007,14.26843447,1280182724,1626035911,2056194909,-274011530,8.668605694,705756000,4794042372,1146023735,8752736,5453480,2.636,69.981,2069628679,4286816135,1079211287,0.967830002,97.36000061,62.538,404.4449644,444.5702114,2.12,8.91055,11.25623261
Bolivia,2002,7905485146,2.485565738,243.2954355,0.928258852,17.32305791,7.17,5835733208,1288172985,16.29467339,1262339191,1710308633,2191068870,-351932880.9,8.557893506,676543000,5107005796,892729137.8,8900355,5587910,2.613,69.81,2013809233,4134533319,1024164979,0.970149994,98.05999756,63.068,418.1855668,520.021917,3.12,11.4977,12.29706715
Bolivia,2003,8082399640,2.711339837,258.6960178,3.337274997,10.65860771,7.659166667,5739566875,1069468964,13.23207231,1335304675,2069153669,2131094556,75594887.42,2.442343967,197400000,5864138346,1096941370,9050700,5724387,2.664,69.639,2068810655,4145305553,1085242951,0.973890007,98.30000305,63.455,427.7017247,524.193208,3.51,14.1298,14.48571969
Bolivia,2004,8773451752,4.173295589,279.308165,4.437380801,6.022331912,7.936266667,5957809438,966983808,11.02170315,1426434829,2731911668,2309687991,337499451.3,0.745772609,65430000,6284467792,1271422925,9204287,5864143,2.622,69.467,2354763697,4323993019,1168832901,0.97706002,99.08999634,63.819,438.9259049,523.1921786,4.44,19.5647,17.04664635
Bolivia,2005,9549122905,4.421433127,295.9012978,5.393231069,10.07566894,8.0660625,6332737313,1361095848,14.25362163,1525430129,3394535859,3064676257,622439173.9,-2.498868245,-238620000,6967641266,1794984953,9360754,6006796,2.603,69.294,2508480049,4470918151,1126101473,0.981779993,98.84999847,64.182,467.1632221,567.4965362,5.23,25.8676,19.88248341
Bolivia,2006,11451844902,4.797008824,336.3323029,4.282396048,-1.55933383,8.011616667,7188879161,1587836213,13.86533111,1643824461,4783631931,3752326865,1317472317,2.451687561,280763457,6255767964,3193982720,9521689,6153677,2.577,69.121,3166692492,4939385120,1252551039,0.986079991,98.41000366,64.529,465.5686612,568.3699583,6.2,30.2062,26.58224479
Bolivia,2007,13120108008,4.564384269,361.1312738,8.705609236,5.110629663,7.851245161,8295226413,1992505520,15.18665485,1844510393,5483635309,4495769626,1591246147,2.791853857,366294241.5,5064781762,5313631986,9685960,6303816,2.616,68.947,3711651057,5577301753,1313474436,0.989629984,99.44000244,64.939,497.6274938,570.3375549,10.5,33.5993,28.63609751
Bolivia,2008,16674276286,6.148497875,398.6209677,14.00681077,3.163720043,7.238320699,10375367340,2926792374,17.55274006,2213906139,7487843217,6329632797,1992699061,3.072610748,512335605.2,5701040188,7719766413,9850858,6455760,2.603,68.772,4958369475,6752418869,1741195313,0.990760028,99.16999817,65.299,533.6590985,572.2612931,12.5,51.1488,28.98328097
Bolivia,2009,17339992194,3.356999574,388.9747615,3.346454201,15.14603743,7.02,11358006738,2942815328,16.97126097,2550498675,6194300356,5705628903,813540000,2.439678146,423040000,5780325836,8574579206,10016275,6609139,2.973,68.598,5068251610,7544375043,1933826581,0.992380023,99.37999725,65.656,550.2045421,586.2842861,16.8,64.5389,22.89988725
Bolivia,2010,19649723722,4.126722591,423.1170528,2.503276058,1.041041528,7.016666667,12241478625,3341832141,17.00701846,2717796213,8093221340,6744604596,873745670.1,3.165428676,621997989.5,5776504656,9730683979,10182345,6764132,2.608,68.422,5923201272,8557932278,2041587765,0.994979978,,66.003,578.1575855,625.4984284,22.4,70.5073,24.8491395
Bolivia,2011,23963164697,5.204092443,484.9021037,9.884464198,-3.217178149,6.9369625,14546680434,4748433464,19.81555243,3301429531,10565767133,9199145865,537204935.3,3.584422514,858941070.4,6181999153,11994673115,10348929,6920743,2.255,68.246,7277399040,9828058680,2341101955,0.997250021,99.01000214,66.282,610.6912126,660.3999336,30,80.7163,26.31741757
Bolivia,2012,27084497482,5.122275581,519.331489,4.515602914,3.767191392,6.91,16116291375,4786641071,17.67299199,3640055427,12774727337,10233217742,1970039110,3.913550146,1059965391,6617099948,13924289443,10515807,7078715,2.066,68.07,7945025977,10953916556,2657574747,0.991159976,99.33000183,66.586,635.1390816,703.7634018,35.3,90.2756,25.69405643
Bolivia,2013,30659338886,6.796011428,550.4674286,5.736400237,4.770029141,6.91,18452846556,5830709334,19.01772689,4243716787,13518462721,11386396498,1053982417,5.706622119,1749612614,8141786768,14429068711,10682608,7232019,2.437,67.893,8743489407,12328666440,3055810014,0.986109972,99.31999969,66.777,666.6911301,699.3636753,37,97.5951,23.89093966
Bolivia,2014,32996188017,5.460569506,561.7492461,5.766600746,7.491198547,6.91,20766959305,6940351216,21.03379703,4852764761,14285068712,13848955977,566230700.6,1.989824856,656566350.8,8884014490,15129277524,10848888,7382343,2.021,67.715,9115361881,13681985065,3213900492,0.983799994,99.44000244,66.97,695.2786313,757.5471325,34.6,96.3264,20.78947784
Bolivia,2015,33000198249,4.85718718,535.7930477,4.059610411,13.3088029,6.91,22578642605,6692861577,20.28127688,5773469899,10186598886,12231374703,-1936209393,1.68072788,554643532.3,9895204080,13049620686,11014705,7533287,3.111,67.537,8316847337,15172303242,3379053357,0.982349992,99.40000153,67.205,746.0935177,748.8599455,37.5,92.266,14.21692538
Bolivia,2016,33941126194,4.263920864,528.5337453,3.623214318,9.434724955,6.91,23388629609,7147105760,21.05736185,5925527410,8311504863,10831641433,-1907244255,0.988080149,335365530.4,10994252972,10053627485,11180020,7684922,3.498,67.359,8596051462,16903472504,3791860333,0.982200027,99.41999817,67.392,760.9109823,778.9652301,39.7,90.3953,15.42005142
Bolivia,2017,37508642171,4.195206334,560.5702896,2.822758055,1.931420923,6.91,25376260926,8334527685,22.22028632,6384586049,9341206397,11927938900,-1898241784,1.899493281,712474137.8,12990057752,10245969450,11344587,7836841,3.655,68.634,9891019349,18280907033,4347002547,0.983070016,99.37999725,67.536,772.3507255,800.8881837,43.8,96.6384,16.05702893
Bolivia,2018,40287647931,4.223623653,577.7028074,2.272059872,4.833259518,6.91,26996904863,8297786006,20.59635256,7060670029,10470274255,12537987221,-1724978181,0.750524781,302368781.4,13248377783,8929614183,11508368,7989684,3.519,71.798,10574133560,19778856425,4625797178,0.984809995,99.56999969,67.699,791.1634386,803.1278906,44.3,99.4566,16.12778626
Bolivia,2019,40895322851,2.21670564,573.699308,1.83954505,9.155986266,6.91,27990672547,8127949870,19.87501089,7419676049,10210442518,12853418148,-1366094867,-0.529735011,-216636843.1,14301150537,6455449942,11671386,8143476,3.682,74.158,10309823169,20742073039,4998127221,0.988470018,99.52999878,67.82,802.304028,795.5427455,47.5,100.149,14.19492888
Bolivia,2020,36629843806,-8.737884358,563.0607044,0.940742153,9.62509692,6.91,25436246729,5779504197,15.77812951,7230230970,7425817974,9241956049,-15915747.11,-3.083516483,-1129487271,15420129054,5247234669,11816299,8285943,7.903,72.869,8605058003,19343217496,5128518987,0.994159997,99.55999756,62.906,769.7841769,657.7454692,59.9,99.8988,12.48226446
Bolivia,2021,40406111693,6.111372697,585.3360598,0.737383721,3.906454471,6.91,27170272041,6784486802,16.79074407,7813323589,11243140347,12605111071,1580861017,1.444277611,583576424.7,16025613524,4730168840,11937360,8412854,5.089,77.79,10651980535,20435626918,5221650825,,99.51999664,61.427,833.6013993,757.8631665,66,100.809,13.84904572
Bolivia,2022,44008282880,3.605680426,615.331398,1.746328729,2.511807603,6.91,29408978220,7312797381,16.61686597,8401144255,14351785311,15466422287,939084188.6,0.014172287,6236980.083,15930334885,3752070997,12077154,8554248,3.552,78.267,11530944168,21829513444,5487272055,,,67.434,859.3084099,798.2932201,67.4,101.572,13.93948186
Bolivia,2023,45135398003,3.08196521,612.2224335,2.576888005,9.195612604,6.91,30913430926,7951484544,17.61695896,8704977279,11524078061,13958572808,-1149637249,0.532051145,240143401.7,16306937351,1799951503,12244159,8716127,3.024,78.36,10935465876,23043847496,6077991056,,,68.581,,,70.2,,12.02069073
Bolivia,2024,49668296744,1.38468279,664.5059644,5.099765683,,6.91,,,,,,,,,,,1977025889,12413315,8881106,3.091,78.699,,,,,,,,,,,
Bosnia and Herzegovina,2000,5567772769,5.41431595,62.77747022,,,2.122859512,5616113545,1655145653,29.7272486,1369772335,1218441301,3534083877,-395690107.6,2.62359146,146075610.9,2791207815,496626475.4,4159771,1763077,25.187,51.701,1199153029,3026260752,501181048.2,,100,75.292,1830.870017,1044.830328,1.08,2.24498,12.61173948
Bosnia and Herzegovina,2001,5800615466,2.423313172,65.7444073,,,2.185659583,5863264872,1797009370,30.97963278,1357659151,1280121565,3710480450,-742835136.6,2.042804259,118495219.8,2669145304,1233132927,4179438,1784536,26.289,51.725,1214510674,3164852813,529049623.5,,,75.573,1858.623097,1004.95066,1.2,10.6404,8.880810057
Bosnia and Herzegovina,2002,6728220887,5.027444207,69.03679937,,7.321324798,2.078170426,6566810319,2073780201,30.8221183,1576920175,1286840345,4010118373,-1190656336,3.979797534,267769569,3191487156,1336266925,4188002,1801427,27.312,51.728,1333222980,3693700804,597028924.5,,,75.994,1877.983821,1052.107688,2.65,17.8792,6.492283395
Bosnia and Herzegovina,2003,8498894359,3.867138795,70.01081298,,9.327539854,1.732932204,8310788075,2523267387,29.68936053,1937630386,1749751115,5097761943,-1631046470,4.49216829,381784637.4,4533614361,1813519793,4178523,1810554,28.447,51.69,1684487678,4741589341,688836953.8,,,76.449,2010.997666,1052.768156,3.97,25.7218,3.679119003
Bosnia and Herzegovina,2004,10156541538,6.325266169,71.52442686,,7.947864517,1.575157028,9558876671,3036370216,29.89571011,2224915485,2288902820,6020436376,-1639327352,8.758860397,889597294.5,5584724124,2427266571,4140987,1807458,29.276,51.622,2055023023,5647775682,871786241,,,76.489,2110.60793,1161.362258,15.5,33.9881,12.90195296
Bosnia and Herzegovina,2005,11222796337,3.89717799,75.95108491,,3.223953257,1.57272202,10411703594,3225407224,28.7397822,2430443333,2728982617,6738059174,-1844398186,5.558444017,623812851.6,7073464507,2547614647,4096493,1801023,30.227,51.554,2405363885,6131902523,931196740.4,,,76.424,2196.512969,1230.3223,21.3,38.9203,7.843475247
Bosnia and Herzegovina,2006,12864841906,5.414003571,81.87536627,6.125566156,0.198551998,1.559071956,11397617044,3251822494,25.2768166,2698376727,3378094597,6891901978,-998104072,6.575773589,845962876.4,8690258362,3671010361,4063272,1799298,31.11,51.539,2705486854,6766203613,1036171582,,,76.028,2209.795455,1304.394554,25.1,46.4606,10.84463734
Bosnia and Herzegovina,2007,15778734264,5.857126342,86.9496489,1.500777106,0.918034767,1.429002742,13569066545,4708576469,29.84128125,3326231925,4276282415,8907143372,-1450133147,11.67376419,1841972230,11648664235,5041780929,4013424,1790027,28.984,51.529,3435415041,8290152155,1215744124,,,76.162,2233.753523,1321.601297,27.9,61.0557,13.28057584
Bosnia and Herzegovina,2008,19112796623,5.443831035,93.32771109,7.427043103,-0.332619168,1.33519568,16286293099,6057803948,31.695016,4220374537,5131416811,11336719178,-2643834901,5.257486278,1004852660,13182478252,4479825860,3947544,1773237,23.405,51.545,4434438390,10254268512,1377511242,,,76.3,2840.246999,1510.20925,34.7,80.532,11.45020361
Bosnia and Herzegovina,2009,17613949091,-3.00445593,93.50080276,-0.381464282,7.732691915,1.407891238,14869479669,4165434540,23.6484988,4132501380,4405139247,8584706842,-1135255485,0.786371182,138511019.7,14080358517,4575111867,3879794,1755180,24.068,51.41,4034941270,9800425246,1246469009,,,76.701,2784.426183,1602.531751,37.7,83.9539,9.479685023
Bosnia and Herzegovina,2010,17176315804,0.86566926,94.81569891,1.996212367,6.39214699,1.476739568,14387457372,3385239243,19.70876224,3972383155,5100600106,8806756369,-1030658645,2.584024491,443840207.1,14356729617,4411161780,3811472,1736430,27.312,51.319,3856771605,9534341997,1167433333,,,76.827,3067.843605,1700.483733,42.8,81.6019,8.649027413
Bosnia and Herzegovina,2011,18644233537,0.959511247,97.12211724,3.67125,4.880421152,1.406936586,15517530067,4138999259,22.19988958,4304951537,5972861400,10403552398,-1767324081,2.529527381,471610992.2,12407888515,4247540639,3741798,1716662,27.582,51.186,4137763169,10406228140,1259929833,,99.46231079,76.963,3271.689172,1909.670286,43.9,84.7529,7.990085289
Bosnia and Herzegovina,2012,17226735996,-0.821836474,97.89498917,2.05267452,6.481564755,1.522209974,14606299985,3865061391,22.43641159,4025100807,5572942367,9611582830,-1485969669,2.275398813,391976946.4,13058791610,4389987071,3670113,1695556,28.01,50.934,3724971719,9782401837,1057320475,,,77.037,3417.333472,1821.212221,45.1,91.4833,6.644585462
Bosnia and Herzegovina,2013,18179108531,2.349856663,97.67558496,-0.093045684,7.276478303,1.473051323,15207100705,3860075653,21.23358055,4149522861,6134185103,9850930687,-968193561.1,1.723379382,313295008.3,13839008793,4984005031,3610859,1679735,27.49,50.723,4058245234,10208864119,1243703918,,100,77.129,3408.607204,1787.392464,48.5,96.6063,8.657921383
Bosnia and Herzegovina,2014,18558733564,1.153851092,98.65267019,-0.897194054,5.58529959,1.474169187,15384126786,4180515124,22.52586422,4242720272,6307950242,10497406268,-1364226227,2.935902623,544866345.5,13130629005,4860208933,3564829,1669766,27.517,50.465,4111941643,10538291539,1104440943,,,77.089,3366.781408,1682.312878,49.9,97.9342,9.552766931
Bosnia and Herzegovina,2015,16404348871,4.314750611,100,-1.036023034,4.363562765,1.763491647,13009603673,3558035988,21.68958985,3604003874,5760366704,8723359335,-826025436.5,2.335293029,383089615.7,11655585848,4790984891,3518541,1659801,27.695,50.294,3564083648,9010717939,990423546,,,77.073,3438.925395,1755.043771,52.6,97.8678,11.74786426
Bosnia and Herzegovina,2016,17116926328,3.242255212,101.333306,-1.5841,3.853482163,1.768139024,13237376134,3888104385,22.71496828,3579055153,6146467331,8958199157,-804268044.3,1.829756975,313198153.4,11664670469,5136418168,3473003,1650302,25.408,50.086,3824665934,9273074063,1055359335,,,77.124,3642.95683,1945.254758,60.3,98.0144,13.48257534
Bosnia and Herzegovina,2017,18326373366,3.244100959,103.1357286,0.810133322,2.555420954,1.735352713,13836574461,4514627860,24.63459501,3695574330,7390002149,10321682505,-875777451,2.77975919,509429047.9,13062518681,6473729519,3428682,1641516,20.527,49.865,4237254322,9978721620,995314498,,,77.385,3864.458705,1966.742964,64.9,100.333,15.5979
Bosnia and Herzegovina,2018,20484053869,3.827499205,106.0148913,1.41710814,0.971534856,1.656985441,15026243448,5000182259,24.41012063,4026623657,8600140617,11562741968,-661764108.3,2.937813584,601783317.1,12981480931,6808433501,3387000,1634058,18.4,49.599,4857047589,11006660893,1171438486,,,77.942,3898.73044,2205.400194,70.1,102.187,18.22392609
Bosnia and Herzegovina,2019,20482608755,2.887343344,108.6350543,0.562782154,0.796048107,1.747086461,14816692481,5088657341,24.84379506,3965222090,8201251112,11158117574,-531916721.8,2.186613775,447875544.6,12789468857,7207699940,3345533,1626799,15.692,49.262,4752741994,11177516734,1116310817,,,77.394,3735.129798,2157.71633,69.9,112.255,20.14239542
Bosnia and Herzegovina,2020,20226036564,-3.015095148,108.7025629,-1.051296008,3.00786242,1.716970495,14548786525,4673535938,23.10653362,4196972574,6913561099,9694293436,-574322073.7,2.389390484,483278992.9,14074547067,8707117939,3299349,1617341,15.868,48.752,4809258170,11054776146,1196256778,,,76.04,3513.723465,2152.730189,73.2,106.375,17.85749035
Bosnia and Herzegovina,2021,23672712242,7.38996234,114.0992151,1.981639006,-1.6799107,1.653606154,16125127751,6174358946,26.08217801,4592866136,10078259876,12762571616,-349240411,3.242308168,767542282.7,13825594017,9475044026,3244907,1603795,14.897,48.812,5870686246,12750485908,1188208678,,,74.567,3835.857237,2267.260889,75.7,114.912,22.09538173
Bosnia and Herzegovina,2022,24534663636,4.226811011,127.573009,14.02084408,-7.555774248,1.859325877,16549505574,6728275730,27.42354992,4578638711,11851985074,15186678399,-1077652037,3.470413489,851454276.3,13385570596,8761700726,3204802,1597305,12.657,48.838,6051045379,13371805160,1184103810,,99.69999695,76.777,3772.151915,2270.726376,78.8,118.944,23.06219997
Bosnia and Herzegovina,2023,27592361388,1.994395203,136.8746464,6.105901128,-2.963611577,1.8092028,18853890359,7263471263,26.32421039,5277365779,12121807227,15365011555,-638768810.7,3.751684073,1035178227,14010190698,9204916834,3185073,1601104,10.668,49.428,6545428014,15427198054,1283933865,,,77.85,,,83.4,117.734,21.98332979
Bosnia and Herzegovina,2024,28343394203,2.480047084,137.0733622,1.692127336,4.298746937,1.807563562,19558142340,8720739625,30.76815558,,12136912441,16199212310,-1175817310,3.977230402,1127282091,,9418858050,3164253,1604529,10.723,49.268,6246086446,16437633190,1205856611,,,,,,,,21.56743688
Botswana,2000,5788329609,1.987695834,30.67977878,8.601485149,1.145825237,5.102241667,1928789839,1710513936,29.55108039,1441452037,3000196009,2320710338,545147749.1,0.987700169,57171341.35,452434627.4,6318214000,1677382,892686,15.88,58.6,2680027304,2474332079,161766435.4,1.018190026,,52.263,1132.121365,1070.361197,2.9,13.2462,39.44143735
Botswana,2001,5489608300,0.25057395,33.2301351,6.55903767,6.866384475,5.841416667,1891426419,1640741628,29.88813662,1289324111,2671112100,2133671163,595211329.6,0.558884524,30680571.21,400352880.4,5897250157,1712254,925679,18.54,58.819,2457576525,2486137283,142196808.9,1.012609959,,52.21,1198.420328,1060.851327,3.43,19.4051,43.39317717
Botswana,2002,5438863983,6.069530876,33.62469998,8.032796625,14.84470101,6.327791667,2032794378,1642199996,30.19380521,1217170223,2836771499,2158051339,263353892,7.501518584,407997392.5,491350071,5473918814,1744763,952117,21.268,59.006,2391201939,2588756884,131925954.6,1.010769963,,52.373,1245.441358,1057.526048,3.39,19.0435,31.4345614
